customer_tweet_id,created_at,customer_text,brand_reply_id,brand_reply
1866160,Thu Oct 19 21:43:46 +0000 2017,@AppleSupport I play it from the Spotify app not through Bluetooth or anything,1866159,@557527 Let's work through the steps listed here: https://t.co/fUZ0NRJxcn
2195229,Thu Oct 19 04:27:53 +0000 2017,"@AppleSupport 
Update for iPhone 11.0.3 I want a solution I want a solution please",2195227,@642322 Let us know how we can help in DM and we'll do what we can to assist. https://t.co/GDrqU22YpT
1899627,Mon Oct 23 21:32:07 +0000 2017,"Dear @115858, my iPhone 6 has turned into a slow motion phone. I’ve been using iPhones for over 10 years now but my current user experience is a nightmare. We need a bugfix to go back to a stable iOS 10.",1899626,@566134 We'd be happy to look into your system performance. Can you DM us the exact version of iOS running and what country you're in? https://t.co/GDrqU22YpT
1735097,Tue Nov 07 04:11:14 +0000 2017,notifications still on crack @115858,1735096,@523951 We'd love to assist you with notifications. Tell us what's happening. We'll take it from there.
2594446,Fri Nov 17 02:09:00 +0000 2017,"@AppleSupport My Mac keeps shutting down suddenly and doesn't restart for half hour. Tried resetting the nvram, pram, smc even it didn't work. How to resolve this?",2594445,"@734672 Do you get any error messages when your Mac is restarting, or do you see any different startup screens than you're used to? Are you always using certain apps or functions when it restarts? We'll help you out."
267813,Thu Oct 05 23:27:19 +0000 2017,My iPad just randomly disconnects from my internet and that really messes with my sports watching @AppleSupport,267811,@179856 We're here for you! Check out this link for help with Wi-Fi network connection: https://t.co/sXbhzfS2lM
1448994,Fri Oct 20 14:55:44 +0000 2017,@AppleSupport iOS 11.0.3,1448992,"@267549 Are you using the built-in keyboard? If so, does toggling Auto-Correct off, then on in Settings &gt; General &gt; Keyboard, help?"
2002510,Fri Nov 03 17:59:51 +0000 2017,@AppleSupport Thanks for dummy update on ios 11! I used my 6S without any problem during 2 years. After ios 11 everything started to fail!!!,2002509,"@592139 If you are having issues with your iPhone on iOS  11, we'd love to help. DM us and let us know which issues you are experiencing. https://t.co/GDrqU22YpT"
63185,Wed Nov 01 21:07:29 +0000 2017,@130495 @115858 thats weird af... my phones been doing dumb shit since I updated it too tho,63184,@130494 We'd be happy to look into any issues you're experiencing. Send us a DM and we'll get started there. https://t.co/GDrqU22YpT
1620586,Sun Nov 05 06:03:05 +0000 2017,So I️ think everyone accepted the stupid fucking question mark boxes @115858 except me this shit is annoying,1620585,@496674 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.
62273,Wed Nov 01 20:35:38 +0000 2017,My phone won’t stop turning off and freezing @AppleSupport !!!!,62272,@130264 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT
1136068,Mon Nov 27 11:15:11 +0000 2017,"@AppleSupport Ok so I just got the issue corrected... I had to go into the Settings on the Car Stereo and Reset To Factory Defaults. Turns out it wasn’t an Apple problem, it was the Car.",1136069,"@387647 Thanks for following up with us. We're happy to hear that you've found a solution and can enjoy listening to your purchased music again. 

Another way to enjoy listening to music is with our Apple Music trial. Check out it out here: https://t.co/wcUg5i0jsX"
58787,Wed Nov 01 20:03:46 +0000 2017,@115858 ummmmm why is my phone suddenly running out of charge so quickly ....,58786,@129382 We want to help. Join us in DM and tell us your iOS version. https://t.co/GDrqU22YpT
2069731,Sun Oct 08 18:20:08 +0000 2017,@AppleSupport #AppleSupport so I have updated my phone and I pad to the latest updates but both are slower than ever. Reminds me of the android operating systems. So is this update for All #apple devices? Just the new ones?,2069730,@612088 Let's take a look at this together. Which models? Are they slow while using specific apps? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT
58789,Wed Nov 01 20:00:14 +0000 2017,@115858 you gave us this new iOS but now every time we write “I️” we get the letter A with a question mark?????? Wtf is this shit,58788,@129383 We can definitely look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT
1637096,Sun Nov 05 19:12:00 +0000 2017,"Get your shit together @115858 , I️ want to sound selfish again and say “I” not A square question mark",1637095,@500697 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2866162,Tue Nov 28 00:29:04 +0000 2017,This “I.T” shit blowing mine what is y’all problem @115858,2866161,@796066 We've got your back. We do have some steps you can do to help with this. Meet us in DM and we'll get the ball rolling. Thanks! https://t.co/GDrqU22YpT
583669,Sun Dec 03 06:25:24 +0000 2017,and also I’m not getting any notifications and my notification bar won’t go down wtf @115858,583667,"@257671 We're happy to help you out, please let us know what device you're using, what OS version is installed on it, and what troubleshooting you might have already tried."
850442,Fri Oct 13 06:35:35 +0000 2017,@AppleSupport also booting is taking a while now.  My MBP use to boot in 15-20 seconds but High Sierra is now 90 seconds to boot,850440,"@322045 We'd be happy to see how we can help. To start, can you tell us which MacBook Pro you're using?"
717701,Tue Oct 10 23:56:19 +0000 2017,WTF IS WRONG W MY IMESSAGES? IM TRYING TO TEXT MY INSTRUCTOR AND IT WONT GO THROUGH. I DONT HAVE TIME FOR THIS. ALSO I HATE @115858 😤😤😤,717700,@291851 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1942526,Mon Oct 30 00:38:46 +0000 2017,Just waited 41 mins on the phone for @115858 @AppleSupport just to get disconnected,1942525,@577601 Definitely not the experience we want for you to have when reaching out to us. Meet us in DM and fill us in on what is happening. https://t.co/GDrqU22YpT
537586,Sat Dec 02 04:26:42 +0000 2017,"@115858, my iPhone 6 plus is dead slow after I upgraded to iOS 11. Are you trying to force your consumers to buy better hardware? I don't want the new iPhone. This is maddening and dishonest of you. I'm going back to @122609",537585,@244608 We know how important your iPhone is and want to get things working properly. Please DM us your current iOS version (found at Settings &gt; General &gt; About) and we'll take a closer look. https://t.co/GDrqU22YpT
1985004,Thu Nov 02 02:22:28 +0000 2017,@115858 fix this dumb ass I️ shit ok !,1985003,"@587565 We'd love to help with your text! Send us a DM with which version of iOS you're using, and we'll look into this together. https://t.co/GDrqU22YpT"
2112803,Wed Nov 08 18:50:03 +0000 2017,@AppleSupport In the Control Center. It then turns itself back on automatically. It happens frequently. I think it is a bug.,2112804,@211263 Here is a great link for you to look at: https://t.co/G7BHuQnDS6
1762224,Tue Nov 07 19:09:10 +0000 2017,Ok but when is @AppleSupport going to fix this stupid I️,1762222,@530235 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1897924,Wed Oct 18 05:42:20 +0000 2017,@AppleSupport how screwed am i ... https://t.co/wBVOM30A2V,1897923,@565653 We can help! What actions were you taking when this symbol appeared? Is this your personal MacBook or a business MacBook?
2169729,Thu Nov 09 04:01:40 +0000 2017,"@115858 hello, can you fix the bug that changes an “I️” to some weird ass symbol. Like now.",2169728,@636482 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2665307,Sun Nov 05 23:57:13 +0000 2017,@115858 FIX YOUR FUCKING QUESTION BOX “ I️ “ ‘s !!!!,2665306,@750943 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
951920,Sat Oct 21 18:24:33 +0000 2017,Seriously about to dump my #iphone after upgrading to iOS 11.0.2 . Wtf @115858 . 😡,951919,@345823 We want to help. DM us the details of your issue and we'll continue there. https://t.co/GDrqU22YpT
1777229,Tue Nov 07 23:33:37 +0000 2017,@AppleSupport @115858 iOS 11.1 is making my battery losing 15% in 5 minutes of normal use PLEASE FIX IT !,1777228,@534029 We'd like to know more about the issue you're experiencing. Meet us in DM using this link: https://t.co/GDrqU22YpT
2949601,Wed Nov 29 16:29:53 +0000 2017,"Yo @115858 , thanks for fixing that “I” problem. What are you guys going to do about this “I.T” problem though? I.T is messing me up. When your team figures I.T out please don’t hesitate to send me a notification to update my phone again to fix this bug too; I know you won’t.",2949600,@814575 Thanks for reaching out. We want to help. Which iOS version do you have? Let us know in DM so we may continue assisting. https://t.co/GDrqU22YpT
2363155,Mon Nov 13 21:08:21 +0000 2017,Hey @AppleSupport updated my OS on iphone 6s and Macbook - lost all gmail supported email prior to update. Any idea what could’ve happened??,2363153,"@682309 Thanks for reaching out. Just to clarify, is the issue that all the emails from your Gmail account have disappeared? Did this happen in the Mail app or a third-party mail app?"
2741941,Mon Nov 20 18:06:01 +0000 2017,@AppleSupport my phone keeps glitching!!!!!! Fix it!!!!!!!!!!,2741940,@768075 We'd love to help sort out the trouble that you're having with your iPhone! Which version of iOS 11 have you updated to? Could you describe the trouble that you're having?
1266518,Thu Oct 26 05:58:16 +0000 2017,@AppleSupport Could you provide a customer service email please?,1266516,"@416546 We'd like to help. To determine the appropriate direction, could you let us know what seems to be going on?"
1796250,Thu Oct 12 14:12:21 +0000 2017,"@115858 @AppleSupport brand new macbook pro taking several minutes to boot up, freezing during boot up. Zero user feedback on boot screen.",1796249,@234108 Congrats on your new MacBook. We want you to be able to get the best performance from your Mac. Let's work on this together in DM https://t.co/GDrqU22YpT
2020302,Sat Nov 04 23:08:39 +0000 2017,@115858 my phone has been frozen for over 3 hours now. why did your update break my phone,2020301,"@597452  We intend for updates to improve your experience. Send us a DM with the device model, and we'll take a look at your concerns. https://t.co/GDrqU22YpT"
1245976,Thu Oct 26 00:28:45 +0000 2017,"@AppleSupport The IOS update is causing my apps to freeze. Also, the touch screen is having a hard time with the small icons.",1245975,@412298 We are here to help. Please DM us and we will continue from there. https://t.co/GDrqU22YpT
1674113,Mon Nov 06 09:13:54 +0000 2017,@116333 why is the clock on the lock screen disappearing (IOS11) https://t.co/aovwgcIxwo,1674111,@509391 We'd like to assist you with this. Which specific device are you currently using? DM us here: https://t.co/GDrqU22YpT
1734436,Tue Nov 07 04:10:12 +0000 2017,@AppleSupport I deleted both and reinstalled and now they are working with “hey Siri”,1734435,@240351 Excellent. We're glad to hear it's been sorted out.
1800283,Fri Oct 13 02:57:08 +0000 2017,@115858 i get you guys need to make money and shit. but the fact that this new update completely destroyed my phone is a joke.,1800281,@540895 Send us a DM with the details about how your iPhone is performing differently. We want to help iron out any issues. https://t.co/GDrqU22YpT
2306222,Sun Nov 12 23:36:27 +0000 2017,@AppleSupport Okay great. But now what about my phone cutting out my imsg while I’m texting a novel and erasing everything?,2306221,@669065 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT
